,fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
463814,0,0.3,0.3647467899292736,20,7,40,0.0227571634426995,-1.6905281940485222,AB,1685,10787.622427394705,4947.21360900928,4835.481569387292,1,11,CA,172,1,BC,0,1,1,0,510.0,0,INTERNET,5.834350136708858,linux,1,1,3
472537,0,0.8,0.769093081277225,-1,368,40,0.0342038400661895,-1.2527308619744166,AC,687,6100.779126204054,5935.595575833296,4918.553303777831,1,7,CA,293,1,BA,0,1,-1,0,1500.0,0,INTERNET,3.4308814343378504,other,1,1,3
804513,0,0.6000000000000001,0.5820091761668317,-1,22,40,0.0150284972817745,-1.052709474023651,AB,1120,54.18881316738043,3987.235145964234,3178.015620160932,1445,4,CA,209,1,BC,1,1,1,0,1000.0,0,INTERNET,2.0456671559405635,other,1,1,6
157007,0,0.7000000000000001,0.1971147178026816,22,33,50,0.0178335058926315,16.867779841470465,AA,1287,3030.9233806408984,3917.3244925827385,5386.178013330411,794,13,CA,58,1,BA,1,1,5,0,200.0,0,INTERNET,3.5487753597622307,linux,1,1,1
592339,0,0.9,0.6946576847708011,30,7,30,0.0166644463308792,0.0241585338067418,AC,1126,5551.985783171717,3668.385557513095,5073.2166123056895,1,7,CA,150,0,BB,0,1,10,0,1000.0,0,INTERNET,6.755015743472321,x11,0,1,4
716742,0,0.9,0.1414769440015512,-1,67,20,0.0037883601007811,-0.8898493864593764,AB,1907,14363.959185628592,4958.150868393077,5283.48507072445,42,16,CA,47,1,BB,0,1,1,0,200.0,0,INTERNET,6.636893071833563,windows,1,1,5
441762,0,0.9,0.7349062638471129,-1,183,30,0.0400851191116096,24.894800024811445,AA,1214,8312.522658870601,5343.3538739124215,4931.210103038868,1,7,CB,215,1,BA,0,1,11,1,1000.0,0,INTERNET,3.1597561382787527,other,0,1,3
46759,0,0.6000000000000001,0.7018532222647728,121,23,20,26.84581522331344,18.11239280581456,AA,1680,7819.683435551789,5744.053996127425,6748.53402885888,15,15,CE,199,1,BE,1,1,10,0,1500.0,0,INTERNET,3.052879703768613,windows,1,1,0
696392,0,0.7000000000000001,0.4462651258497869,108,3,20,0.0096147099708717,-0.9742563018245874,AB,1236,5880.520029794388,5535.850981813872,4282.351292766834,2,11,CA,192,1,BC,0,1,26,0,1000.0,0,INTERNET,3.0798183822786376,macintosh,0,1,5
74614,0,0.1,0.222759993907286,-1,196,20,0.017946112369919,-1.2216504670138495,AB,951,5964.7972280854565,4214.970049712269,5979.793848213195,1,14,CF,144,1,BE,0,1,1,0,200.0,0,INTERNET,9.642706743990464,other,1,1,0
877214,0,0.9,0.4974956755826298,-1,126,30,0.0132481479553871,37.086817599984826,AA,1382,5497.305384602167,3584.470687489721,4445.37436073665,15,7,CA,117,1,BC,0,1,15,1,200.0,0,INTERNET,4.463716107892472,linux,0,1,6
988047,0,0.9,0.3473984915506407,-1,38,20,0.0207853334700564,21.91384140053648,AA,728,6317.645894285059,6438.485079810659,5915.392255835512,17,8,CA,117,0,BC,1,1,25,1,1500.0,0,INTERNET,36.80914124150432,other,0,1,7
75757,0,0.8,0.5077129690253154,-1,66,40,0.0039338450393846,-0.9339803105069844,AB,3789,8047.986078866181,5453.717885464387,6620.364082136866,2,8,CA,84,1,BC,1,1,25,1,200.0,0,INTERNET,2.2633574658887072,other,0,1,0
251584,0,0.8,0.8587127877959974,-1,32,40,0.0314124204148523,-0.6664978393134815,AB,1235,6309.374147746795,4186.855792577328,5714.064819212677,1575,14,CB,18,1,BB,0,1,15,0,200.0,0,INTERNET,20.77429085290464,other,0,2,1
83069,0,0.4,0.9955578283342614,-1,49,20,0.0059397163155527,-0.6722106213436216,AB,952,7675.381586936985,3947.821253128734,6659.5872771681015,11,14,CA,121,0,BC,0,1,21,0,200.0,0,INTERNET,2.088902679439061,other,1,1,0
234347,0,0.2,0.6218519009740487,-1,21,40,0.0273027698335173,-0.8939329002851607,AD,1089,2847.1277891009054,7123.99861183658,5547.313229644251,1849,7,CA,43,0,BC,1,1,28,0,200.0,0,INTERNET,1.949918154961652,windows,1,2,1
228276,0,0.5,0.99424697178944,10,34,30,0.0096649331302675,-0.8834574868027121,AB,563,9093.148580393234,5787.371226522379,5154.2923425583285,39,20,CA,79,0,BE,0,1,1,0,200.0,0,INTERNET,4.018956016913847,macintosh,1,1,1
82238,0,0.2,0.0331321514543896,-1,160,40,0.0082608177126246,27.254858005237388,AA,1511,10654.78976093742,6788.915734164222,6850.431170523106,46,7,CB,123,1,BA,0,1,15,0,1500.0,0,INTERNET,1.9336019006457696,linux,1,1,0
779016,0,0.9,0.2651025688521455,-1,87,30,0.0243078633951279,-0.7604405317926279,AB,1177,3015.592642081924,3396.082928583219,4364.453804437599,1393,5,CA,225,1,BA,1,1,11,1,1000.0,0,INTERNET,1.4227310630063603,other,1,1,5
806991,0,0.7000000000000001,0.0800450616755437,-1,184,30,0.0069095798082932,-1.263479930657019,AB,464,3727.173441333192,2784.180784191385,3695.578300061181,0,11,CA,273,1,BA,1,1,5,1,1000.0,0,INTERNET,1.6441586834960464,linux,0,2,6
378352,0,0.1,0.8812464832059945,106,19,20,0.0099819142140697,-1.1373675789763005,AB,920,10490.91098002862,5921.022399198741,5683.7402820385705,0,8,CA,220,0,BA,0,1,20,0,1000.0,0,INTERNET,9.504732902545369,macintosh,1,1,2
847303,0,0.9,0.1420569819311881,-1,228,40,0.0286406218953097,-0.7544089111975911,AB,834,1100.6054351779717,4793.418171990547,4425.039045504867,10,2,CA,114,1,BB,0,1,21,0,200.0,0,INTERNET,1.3736846117296673,other,1,1,6
496850,0,0.6000000000000001,0.8479307061823903,-1,55,20,0.0059291765859739,-0.3467548002761548,AC,1712,5268.316406529948,6139.948814009766,6733.480888383573,1,9,CB,81,1,BC,0,1,-1,0,200.0,0,INTERNET,8.581677756476854,other,0,1,3
322585,0,0.2,0.7150984297791606,-1,256,20,0.0146293187563933,47.02571341437167,AA,1271,5492.412732939469,4549.924781309029,5683.6135201215575,1,5,CA,66,1,BE,0,1,15,0,200.0,0,INTERNET,7.288635698220862,linux,1,1,2
796319,0,0.8,0.149230666171296,27,8,20,0.0035178587758281,10.327708403295366,AA,2088,7989.50315157726,5432.764956504056,5151.730058986816,22,12,CB,241,0,BB,0,1,1,0,1500.0,0,INTERNET,5.2966067815829385,linux,1,1,6
603765,0,0.6000000000000001,0.291083621498261,-1,108,10,0.0136513302017018,-0.5445735776390483,AB,1515,3574.6027887833643,2398.343394031321,4439.6461654398745,10,8,CA,99,1,BE,1,0,-1,0,200.0,0,INTERNET,8.723556283347055,windows,1,1,4
49892,0,0.1,0.2182086704161549,-1,52,20,0.0166116609735098,-0.2026624404761108,AA,1939,5613.938705466913,4130.542867343016,5983.987917790307,4,14,CD,113,0,BB,0,1,28,0,200.0,0,INTERNET,4.638513992426477,other,1,1,0
861362,0,0.8,0.1689988050292871,-1,42,30,19.769404109157,28.8549974106702,AA,1485,6470.137499577345,5300.518934219655,4245.537006638831,3,5,CA,219,1,BC,1,1,28,0,1500.0,0,INTERNET,7.935087728369001,linux,0,1,6
159327,0,0.8,0.7074495510825058,-1,63,50,0.0018430134521094,-0.2215288807675315,AB,890,1554.0823675019324,4923.285197450966,5658.3567857639255,8,4,CA,246,1,BA,1,1,15,1,1500.0,0,INTERNET,39.59091865254693,windows,1,1,1
394602,0,0.7000000000000001,0.8659220249188457,-1,114,30,0.0084994654373288,-0.8255976668563795,AC,2271,5700.7906742577625,4849.557323033724,5434.242969053477,1,13,CA,123,1,BC,0,1,-1,1,500.0,0,INTERNET,7.1356501538746615,macintosh,0,1,2
478705,0,0.6000000000000001,0.1174608823858649,-1,54,50,0.0252916458606158,43.50660247285178,AA,1292,10182.653507067149,7233.820893650743,4936.981242968368,235,4,CB,52,0,BC,0,1,10,1,200.0,0,INTERNET,5.296898681992875,macintosh,1,1,3
969687,0,0.8,0.4903225994411948,46,3,30,0.0109332842524571,-1.1414420494054214,AB,1132,756.4595516241769,2464.509403988316,3218.4164281534668,193,7,CA,96,0,BB,1,1,1,0,200.0,0,INTERNET,4.745054327095522,linux,1,1,7
911116,0,0.3,0.1967449317241019,-1,28,50,0.0049994209456848,-0.8251399387521419,AC,1041,2915.68255083535,5952.081174686147,3713.1293662323897,1794,1,CC,115,0,BC,1,1,1,0,200.0,0,INTERNET,9.388658673084455,linux,1,1,7
997068,0,0.6000000000000001,0.1218324073979184,-1,167,50,0.0089826859276688,-1.35018310955529,AC,1825,2634.102718641376,2251.7250879813128,3117.326201162784,1,7,CA,287,1,BA,0,1,-1,0,500.0,0,INTERNET,23.453284970240308,linux,0,1,7
52263,0,0.9,0.7453588220854137,94,3,40,0.001739657319463,37.77670182231246,AA,642,2368.448217206566,7307.372828000426,6006.293375265484,16,5,CB,200,1,BA,1,1,6,0,1500.0,1,INTERNET,19.41057288796487,linux,0,1,0
415789,0,0.8,0.1530305654803011,61,7,40,0.0116650139616823,-0.8301701516487286,AB,1683,10266.596775764658,6484.41426853816,4795.469618284738,67,11,CA,76,1,BC,1,0,31,0,200.0,0,INTERNET,2.24382803931396,linux,0,1,3
732635,0,0.2,0.2002817775694028,-1,167,30,0.0087763186510044,-0.4940998146418309,AB,529,3084.0825852229736,3226.158332932931,3439.2771428821334,41,6,CA,131,1,BA,1,0,25,0,200.0,0,INTERNET,54.54505581076935,windows,1,1,5
802729,0,0.5,0.2606370828453958,-1,114,30,0.0049750103422932,-0.8930267340095653,AC,1198,5382.986558946735,4789.682097829966,4469.543759856576,10,2,CF,146,1,BA,1,1,-1,0,200.0,0,INTERNET,5.322780395564274,other,1,1,6
142714,0,0.9,0.740645276386311,12,14,30,0.0102053759935151,-1.2251179092473468,AD,1681,5002.756608694718,3592.9342904681453,5342.918764198841,15,13,CA,67,1,BB,0,1,29,0,200.0,0,INTERNET,4.756303450653672,windows,1,1,1
176454,0,0.7000000000000001,0.5337602748701202,27,13,30,2.5989349877729016,-0.8415641142485486,AC,1551,8053.301767755544,5025.77928086464,5661.230112129138,0,7,CA,10,1,BC,0,1,-1,0,200.0,0,INTERNET,4.115987442503342,other,1,1,1
873127,0,0.7000000000000001,0.1272929303153891,-1,188,30,0.0147879961414505,30.39486534709209,AA,1697,3225.05901265799,4537.9950253325405,4294.284733785409,519,6,CA,-30,0,BB,0,1,28,0,200.0,0,INTERNET,6.96063355619347,linux,1,1,6
352763,0,0.1,0.5160634210933494,-1,215,60,0.0062508950005111,-0.8805182932375218,AC,2102,4302.213048802802,3926.101263284202,4982.803469593491,0,1,CC,52,1,BB,0,1,-1,0,200.0,0,INTERNET,13.155432414936469,linux,0,2,2
862134,0,0.8,0.8465844091748131,13,0,20,0.0059812931963396,-1.5290973553737977,AB,472,3319.993959573354,3536.634361067899,4284.130603955912,6,11,CA,120,0,BC,0,1,1,0,200.0,0,INTERNET,13.479250673672912,windows,1,1,6
125334,0,0.6000000000000001,0.2097746138001076,48,20,30,0.0078943921568524,-1.696163967129626,AD,3963,3850.992266550713,5969.375506187782,6287.4205696231165,9,7,CB,97,1,BC,1,1,1,1,200.0,0,INTERNET,2.935528694690284,linux,1,1,0
955989,0,0.9,0.6637357965022873,-1,43,40,0.0310452064710289,-1.3968246239559554,AB,125,2290.5750891737125,2996.009264858091,3185.3015674093267,5,10,CA,142,1,BA,1,1,1,0,200.0,0,INTERNET,9.286200227677323,other,1,1,7
979980,0,0.9,0.2304121318164897,-1,102,40,0.0112363010736563,-0.7368654388665503,AC,271,3077.172234754485,1863.69381233974,3095.55540855278,1,7,CA,210,0,BA,0,1,-1,0,500.0,0,INTERNET,1.1261433442321196,windows,0,1,7
590800,0,0.6000000000000001,0.6045052728552702,10,26,20,0.0055206535491809,-1.498795499372096,AD,5602,3754.7188811166334,3946.1995957913978,4926.443910093669,11,9,CB,232,0,BC,1,0,20,0,1500.0,0,INTERNET,5.3649610101667085,other,1,1,4
235785,0,0.2,0.3309107310717401,-1,117,70,0.2413539968927441,48.23356582843605,AA,1229,5073.426618985652,2608.902506139013,3166.943155453047,13,2,CC,144,0,BC,1,1,21,1,500.0,0,INTERNET,18.72942856696985,windows,0,1,1
347061,0,0.6000000000000001,0.7811256403055831,-1,266,20,0.0268336087830328,52.10374635500114,AA,747,6027.080862433072,3906.449384748071,5108.461888922543,14,6,CE,148,0,BE,1,1,28,1,500.0,0,INTERNET,6.528841434969072,other,1,1,2
251643,0,0.9,0.481875557135271,-1,55,40,0.0096822471299699,-1.357607502886048,AC,1229,4356.41096287871,3720.698272915279,5608.86456432169,0,10,CB,125,0,BB,1,1,-1,0,200.0,0,INTERNET,5.950092424616282,other,1,1,1
151276,0,0.1,0.7166140213832269,-1,59,40,0.9888913491787374,-1.6487961122108128,AC,1029,7781.640287849776,6566.4992544302895,5210.089280163381,0,9,CD,53,1,BC,0,1,-1,0,200.0,0,TELEAPP,4.148588206267851,other,0,0,1
91457,0,0.7000000000000001,0.5047494680845952,-1,51,40,0.0280783962775575,-1.5955139879359477,AD,4366,8043.585973742989,5520.764205885263,6367.677799771938,46,10,CB,95,1,BB,0,1,30,0,200.0,0,INTERNET,6.379243118153081,other,1,1,0
226867,0,0.3,0.5910481677866487,-1,146,40,0.0209526256066896,-0.8824329046999249,AC,942,5105.859536920279,5089.740501750973,5319.809408674927,0,6,CA,240,1,BF,1,1,-1,1,1500.0,0,TELEAPP,2.1057120914368115,windows,0,0,1
229368,0,0.1,0.7430120476148425,-1,96,30,0.0262780717465457,-1.224865792347549,AC,890,6492.039969464196,4497.639413991879,5298.774083583221,1,19,CA,113,1,BC,1,1,-1,1,200.0,0,INTERNET,18.045936209839496,windows,0,1,1
413312,0,0.4,0.4866869427322502,-1,21,50,0.0203468894501392,36.044361193099405,AA,1168,2466.27939679795,6083.412299266433,4986.679317736812,25,5,CC,141,1,BC,1,1,10,0,500.0,0,INTERNET,11.827380804429026,windows,1,1,3
963053,0,0.5,0.5546515087137889,9,13,20,0.006476137865348,-0.7119723409154566,AC,976,6864.796010666447,3040.313598886677,3066.539668647463,12,17,CA,157,0,BC,1,1,1,1,200.0,0,INTERNET,1.4325058028618751,other,1,1,7
429379,0,0.9,0.0798084535157699,-1,37,40,0.0014640112273699,-0.9746521213230408,AC,929,2461.934648873192,3493.368487868586,4808.328070871575,1,13,CA,45,1,BC,0,1,-1,0,200.0,0,INTERNET,1.1952707349118152,linux,1,1,3
845652,0,0.1,0.7849509313287087,-1,227,50,0.0234114819484009,32.87581710984257,AA,913,4705.270146243625,3394.332659990828,4313.636313677558,1,3,CA,156,0,BB,1,0,-1,1,200.0,0,INTERNET,8.743476549953412,windows,0,1,6
523869,0,0.1,0.7283170056708421,224,15,30,0.0106642036649435,49.46997696771938,AA,1382,4694.160776032049,3743.638129409774,4855.229356051745,2,8,CA,158,0,BC,0,1,5,0,500.0,0,INTERNET,7.027022207371548,windows,1,1,3
494905,0,0.6000000000000001,0.5265943210210049,-1,23,20,0.0100147152623433,16.127663424643607,AA,932,4631.25816400177,5481.2676379465975,5039.863301099608,1,3,CA,54,0,BE,0,1,21,0,200.0,0,INTERNET,3.6818900844525766,other,1,1,3
116638,0,0.9,0.1727164218795608,-1,26,30,0.008219742243052,36.88596748977949,AA,1821,4025.302118250937,4797.4503736430825,5972.744887712935,3,9,CA,189,0,BC,0,1,28,0,500.0,0,INTERNET,4.468537068763816,linux,1,1,0
236255,0,0.1,0.7820080607227596,29,15,20,0.0048547173318947,-0.7490105524928368,AC,1811,6285.877146603541,5087.894622982926,5535.057850661015,0,8,CA,162,1,BA,0,1,-1,0,200.0,0,INTERNET,2.9510140574784254,windows,1,1,1
334780,0,0.8,0.2563694345159453,78,4,30,71.2414073783295,-0.6969321300881324,AB,879,1393.0572969381665,6979.953143980612,5588.734321497282,1,15,CA,125,0,BB,0,0,28,0,200.0,1,INTERNET,4.6712444078557125,windows,1,1,2
681948,0,0.4,0.3176996660836942,-1,28,50,14.326106966592372,-1.3391946766189904,AB,2152,6988.116728239314,4922.039722679805,4226.464543002874,17,6,CF,52,1,BC,1,1,28,0,200.0,0,INTERNET,30.82921922506751,windows,1,1,5
33279,0,0.9,0.1194165399420803,-1,67,50,0.0126672144691745,-0.5839224611104057,AB,1010,2109.4187976982585,5219.264125083015,5996.0172863605685,1,2,CB,193,0,BA,0,1,1,0,1500.0,0,TELEAPP,4.0496620753755375,other,0,0,0
616135,0,0.7000000000000001,0.7369010794879487,23,7,20,0.0140528892100203,-1.111714499519718,AB,267,6226.541158883609,3836.4621561385616,5029.0621349361545,2,11,CA,129,1,BB,0,1,28,0,500.0,0,INTERNET,11.091165636373525,windows,0,1,4
485389,0,0.9,0.6328737648412907,-1,245,50,0.0163632311886307,-0.9068671763399988,AC,1848,4396.583464139649,3061.349958598437,4835.819589693263,1,2,CC,251,1,BA,1,1,-1,1,1500.0,0,INTERNET,5.482717326357383,windows,0,1,3
304587,0,0.8,0.7465010259155367,-1,83,60,0.0240744226933789,20.48934206051992,AA,1032,1982.4280688537924,5052.053290312682,5465.286892437543,11,7,CA,105,0,BC,1,1,15,1,500.0,0,INTERNET,4.024797432152036,linux,0,1,2
382322,0,0.3,0.9090995747553507,-1,121,40,0.014125747374423,-0.9742326091338862,AB,1092,8208.361525232445,4853.989832812867,5694.233173000993,6,5,CA,61,1,BB,0,1,9,0,200.0,0,INTERNET,3.5364422681754824,linux,0,1,2
728043,0,0.6000000000000001,0.6436941280455286,-1,85,40,0.0179418166096044,-1.343580107660276,AB,1518,2499.4510877147604,5486.818665305047,4286.639385887824,1290,12,CA,163,0,BE,0,1,28,0,200.0,0,INTERNET,1.315199399339319,other,1,1,5
427173,0,0.5,0.1980058440215744,-1,56,40,0.0339953024868064,-1.5925249380240956,AB,1484,2946.2101278282544,3061.927224832247,4357.537838142697,1,4,CD,124,0,BB,0,1,-1,0,200.0,0,TELEAPP,5.201522427976063,other,0,1,3
215183,0,0.2,0.6736140226386903,-1,163,20,0.027584243778461,29.07633134950384,AA,1221,3665.765043121563,3797.455602794384,5375.352207017727,2,10,CA,37,1,BE,1,1,29,0,200.0,0,INTERNET,3.8341005575751095,linux,1,1,1
614505,0,0.4,0.2346999973113905,-1,32,30,0.0188963630066809,20.29518872167209,AA,2045,7288.028078776447,4900.840434667372,6318.257996172075,37,14,CA,49,1,BC,1,1,10,0,200.0,0,INTERNET,5.957348873925698,linux,0,1,4
412040,0,0.7000000000000001,0.1362225908899565,-1,52,60,0.0351365649062594,41.14078242788679,AA,1036,6108.066191301333,3763.903117519965,5077.1154936218345,4,5,CA,95,0,BC,1,1,30,0,200.0,0,INTERNET,2.064246210932205,linux,1,1,3
521334,0,0.2,0.8906179377391666,-1,95,20,0.041417037624153,-0.9902274985408565,AD,665,10043.027898534274,5376.724631532116,5154.728769571886,6,11,CA,138,1,BA,0,1,1,0,500.0,0,INTERNET,4.471239311486201,other,0,1,3
973863,0,0.9,0.0100855285101428,28,5,20,0.0348159430665935,-0.6511157724036065,AC,449,4950.020137740744,2735.631969059925,3121.6327575815967,0,10,CA,180,0,BC,0,1,-1,0,500.0,0,INTERNET,5.370937986984968,other,0,1,7
934605,0,0.9,0.5858693209895034,31,3,20,0.0084176099427978,46.16022441903166,AA,1379,2778.17228618644,3890.318821190943,3154.2373271150523,8,8,CA,126,1,BC,0,1,28,0,200.0,0,INTERNET,13.199760631526496,other,1,1,7
595570,0,0.9,0.4818418691397831,-1,74,50,0.0261359915355226,-1.2604839329063422,AC,186,9710.440182191604,6060.084613450602,4189.919490869472,1,9,CB,91,1,BB,1,0,-1,1,200.0,0,INTERNET,0.373765318244182,other,1,1,4
225616,0,0.9,0.7628152633660196,-1,13,20,0.00584515461842,49.71491590893701,AA,1783,8720.236436679395,5340.9817149394485,5632.662602079337,2,12,CA,153,1,BC,0,1,1,0,1000.0,0,INTERNET,8.542925348250233,other,1,1,1
489661,0,0.5,0.65146267719241,-1,66,50,0.0253065832070768,18.75299727583408,AA,1014,11444.542376035924,5932.6268300906295,3158.758037531942,1827,7,CA,210,0,BE,1,0,25,0,1500.0,0,INTERNET,0.7649219789486379,other,1,1,3
181028,0,0.7000000000000001,0.809393185511685,12,2,20,0.019879699243397,-1.0170249914095009,AD,1569,5961.0228063664135,4678.142361719483,5591.197534251001,34,16,CA,33,0,BC,0,1,3,0,200.0,0,INTERNET,9.595342149966209,windows,1,1,1
564822,0,0.1,0.7045203135743389,-1,195,10,0.0010555014177538,-1.4390415304693178,AC,2064,5138.867192054164,4634.325500916969,4362.988844454823,0,6,CE,115,0,BE,1,1,-1,0,200.0,0,INTERNET,4.096792481311557,linux,1,1,4
384447,0,0.2,0.9931394296820116,-1,104,20,0.0247691653222066,-0.6248787158876294,AB,3029,13487.770003626822,4116.230662934633,5573.727458269829,2011,9,CD,116,1,BC,0,1,26,0,200.0,0,INTERNET,1.510249750612435,linux,1,1,2
301938,0,0.6000000000000001,0.8083357235134264,167,6,50,0.004571836179833,105.7289261366966,AA,1962,12045.704258922657,7016.1399532848,5661.220026729842,0,5,CB,148,1,BC,1,1,28,0,500.0,0,INTERNET,5.081695519137744,linux,1,1,2
821261,0,0.9,0.2027191223652699,-1,367,40,0.0114455567115559,-1.6529224112763266,AC,1341,3158.4425769379004,2209.5455924963994,4017.4303512945567,0,6,CA,146,0,BD,0,1,-1,0,200.0,0,INTERNET,8.335783711788597,linux,1,1,6
927797,0,0.8,0.5310060147667274,-1,117,30,0.0303615645912867,-1.5163171420417982,AA,1358,3806.710966609774,2497.50255263165,3067.598329379754,802,7,CA,69,0,BB,0,0,1,0,200.0,0,INTERNET,3.6396247812677167,other,0,1,7
682445,0,0.6000000000000001,0.1845321866743416,-1,234,50,0.0210686434706026,-0.2806011097949388,AB,1075,4345.654082168723,3073.3063791216805,4271.688415504063,2,10,CB,217,0,BB,1,1,1,0,1000.0,0,INTERNET,3.863602325416119,linux,1,1,5
197088,0,0.2,0.535071369702818,-1,221,40,0.0066982567245892,-0.9890272418742422,AB,799,12385.175004044602,3393.0264120184333,5491.090866791292,8,2,CA,127,0,BE,0,1,27,1,200.0,0,INTERNET,22.91561988961254,windows,1,1,1
287208,0,0.9,0.8496380779773207,8,8,40,2.971669845827341,-0.7580759132920358,AC,3330,7236.549490847526,5294.158186738468,5597.218491670363,0,8,CA,106,0,BC,0,1,-1,0,200.0,0,INTERNET,25.04332871242621,linux,0,1,2
690785,0,0.8,0.0989063051882331,30,8,60,0.0058190158788843,-1.2340917154607451,AB,1349,1924.619836458729,3262.6644306094,4033.937382129329,9,3,CC,211,1,BC,1,1,-1,1,1500.0,0,INTERNET,17.363408636032894,other,0,1,5
43160,0,0.7000000000000001,0.2053294209925461,9,5,50,0.0482801266745477,-1.1667500005714904,AB,1187,9694.814742079456,5539.700731332383,6703.434465533069,7,2,CA,146,0,BC,1,1,28,0,500.0,0,INTERNET,16.096703511961042,windows,0,1,0
256627,0,0.4,0.7689842420393966,33,36,20,0.0047366615282465,-0.9938618422908908,AD,3638,3721.717307552945,6808.577493075826,5142.854353707085,5,15,CD,138,0,BE,0,1,20,0,200.0,0,INTERNET,5.9031736234569285,linux,1,1,1
166343,0,0.6000000000000001,0.1760272856435129,27,25,30,0.0156638720826936,-1.7726080792814911,AD,2213,7364.207044113255,3798.686555263022,5292.069489335067,12,6,CA,47,1,BC,1,1,11,0,200.0,0,INTERNET,31.64635614125632,linux,0,1,1
931288,0,0.9,0.5270329977741134,-1,97,30,0.0005187956194224,-1.0426488353128358,AD,552,4768.352221098818,2693.798097458485,3100.013539166722,8,5,CF,109,0,BC,0,1,1,0,200.0,0,INTERNET,6.428081706541753,other,1,1,7
569009,0,0.3,0.7256357786012043,-1,115,20,0.0058883523120468,-0.9100637817305428,AB,1255,6568.100559827216,5354.488620713566,4757.353409635282,33,16,CA,74,0,BE,0,1,10,0,200.0,0,INTERNET,4.051652407989306,windows,0,1,4
329126,0,0.1,0.158531115782639,-1,41,30,0.0217999461400755,-0.6152210854472131,AC,1506,4699.597035142077,3957.121694249731,5481.925445418719,1,10,CA,241,1,BB,0,1,-1,1,1500.0,0,INTERNET,2.934638536563204,other,0,1,2
334167,0,0.8,0.9018756587093958,-1,22,20,0.0349115168623174,-0.6146283227335629,AC,1176,8542.206112140417,4920.351412717405,5272.387051944166,0,10,CA,118,0,BB,0,1,-1,0,200.0,0,INTERNET,8.155855262045645,other,1,1,2
568091,0,0.1,0.9929004951900277,-1,136,30,0.0119696418950958,31.22391780949334,AA,1137,3076.77775110562,3816.147970750105,4229.046911666499,26,4,CA,81,0,BB,1,1,10,0,200.0,0,INTERNET,16.86873586715724,linux,1,1,4
